facility_id,facility_name,state,sector,year,emissions,primary_sector,log_emissions,year_c
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2011,109863.6,Minerals,11.60699487533842,0
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2012,111294.548,Minerals,11.61993555133788,1
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2013,103822.92,Minerals,11.550442034587705,2
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2014,114959.652,Minerals,11.65233649360845,3
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2015,114583.804,Minerals,11.649061746922735,4
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2016,114530.004,Minerals,11.64859211131711,5
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2017,115937.54,Minerals,11.66080687679731,6
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2018,110511.712,Minerals,11.612876785273526,7
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2019,118958.692,Minerals,11.686531585781053,8
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2020,113519.804,Minerals,11.639732585264428,9
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2021,116830.596,Minerals,11.66848026712761,10
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2022,115616.9,Minerals,11.658037418306773,11
1000002,Ardagh Glass Inc. (Dunkirk),IN,Minerals,2023,116955.04,Minerals,11.669544866423637,12
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2011,77199.184,Minerals,11.25414416600882,0
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2012,74324.196,Minerals,11.216191830451585,1
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2013,80535.232,Minerals,11.296450032255715,2
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2014,81003.988,Minerals,11.302253667010495,3
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2015,80976.036,Minerals,11.301908538029931,4
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2016,74813.296,Minerals,11.222750902176891,5
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2017,80219.128,Minerals,11.29251726915776,6
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2018,79393.21,Minerals,11.282168127205697,7
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2019,80097.188,Minerals,11.290996026322864,8
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2020,81110.872,Minerals,11.303572287838804,9
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2021,79993.496,Minerals,11.289700610350994,10
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2022,79156.516,Minerals,11.279182386620603,11
1000003,Ardagh Glass Inc. (Henderson),NC,Minerals,2023,77625.44,Minerals,11.259650487496687,12
1000017,BASF CORPORATION,MO,Chemicals,2011,142755.148,Chemicals,11.868886189915285,0
1000017,BASF CORPORATION,MO,Chemicals,2012,141965.692,Chemicals,11.863340701758252,1
1000017,BASF CORPORATION,MO,Chemicals,2013,166771.508,Chemicals,12.024379938968458,2
1000017,BASF CORPORATION,MO,Chemicals,2014,162938.45,Chemicals,12.001127801115324,3
1000017,BASF CORPORATION,MO,Chemicals,2015,152882.796,Chemicals,11.93742686760092,4
1000017,BASF CORPORATION,MO,Chemicals,2016,134156.714,Chemicals,11.806763903054613,5
1000017,BASF CORPORATION,MO,Chemicals,2017,143256.112,Chemicals,11.872389300333456,6
1000017,BASF CORPORATION,MO,Chemicals,2018,133144.948,Chemicals,11.799193648351771,7
1000017,BASF CORPORATION,MO,Chemicals,2019,138548.928,Chemicals,11.838978812982232,8
1000017,BASF CORPORATION,MO,Chemicals,2020,132420.852,Chemicals,11.793740402531542,9
1000017,BASF CORPORATION,MO,Chemicals,2021,139758.324,Chemicals,11.847669952749772,10
1000017,BASF CORPORATION,MO,Chemicals,2022,121093.444,Chemicals,11.704317790998923,11
1000017,BASF CORPORATION,MO,Chemicals,2023,128734.616,Chemicals,11.765508324008156,12
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2011,62001.968,Minerals,11.034921405458947,0
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2012,60835.568,Minerals,11.015929896908464,1
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2013,54657.936,Minerals,10.90884969806658,2
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2014,59622.276,Minerals,10.995784541612435,3
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2015,60813.024,Minerals,11.015559255540776,4
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2016,62728.268,Minerals,11.046567470315864,5
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2017,63395.716,Minerals,11.057151567164379,6
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2018,63518.916,Minerals,11.059093030284217,7
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2019,61401.472,Minerals,11.025189087789231,8
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2020,63547.568,Minerals,11.059544006805854,9
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2021,65442.164,Minerals,11.088922039189537,10
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2022,62665.624,Minerals,11.045568314707687,11
1000020,Ardagh Glass Inc. (Port Allegany),PA,Minerals,2023,61642.128,Minerals,11.029100811875134,12
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2011,30157.23,Chemicals,10.314179974402693,0
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2012,31424.63,Chemicals,10.3553472593239,1
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2013,26427.6,Chemicals,10.182164197572845,2
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2014,34271.12,Chemicals,10.442058295980376,3
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2015,31037.284,Chemicals,10.342944470468806,4
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2016,29381.64,Chemicals,10.288125268455882,5
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2017,33903.472,Chemicals,10.431272707003142,6
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2018,36367.464,Chemicals,10.501429807752304,7
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2019,37683.808,Chemicals,10.536985785155048,8
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2020,35969.964,Chemicals,10.49043953585514,9
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2021,35750.516,Chemicals,10.484319981584424,10
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2022,37575.06,Chemicals,10.534095811426287,11
1000022,ISP TECHNOLOGIES TEXAS CITY PLANT,TX,Chemicals,2023,35437.916,Chemicals,10.47553759937828,12
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2011,600969.36,Petroleum Product Suppliers,13.306299230520562,0
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2012,564142.97,Petroleum Product Suppliers,13.243062991264098,1
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2013,538949.382,Petroleum Product Suppliers,13.19737693453503,2
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2014,480185.718,Petroleum Product Suppliers,13.081928220552733,3
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2015,599676.214,Petroleum Product Suppliers,13.304145145205082,4
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2016,633155.36,Petroleum Product Suppliers,13.358471105451388,5
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2017,605016.288,Petroleum Product Suppliers,13.313010658964629,6
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2018,625737.714,Petroleum Product Suppliers,13.346686575062117,7
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2019,568933.402,Petroleum Product Suppliers,13.25151866232156,8
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2020,638737.948,Petroleum Product Suppliers,13.367249552220285,9
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2021,632244.376,Petroleum Product Suppliers,13.35703126927715,10
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2022,583803.792,Petroleum Product Suppliers,13.277320232756185,11
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,"Petroleum Product Suppliers,Refineries",2023,655592.234,Petroleum Product Suppliers,13.393294280144067,12
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2011,82242.088,Minerals,11.317422469471753,0
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2012,87130.928,Minerals,11.375167185920365,1
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2013,84023.032,Minerals,11.338846230718303,2
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2014,65943.08,Minerals,11.096547224664397,3
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2015,79073.352,Minerals,11.278131206982914,4
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2016,82243.896,Minerals,11.317444453107758,5
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2017,83284.444,Minerals,11.33001706401692,6
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2018,83670.24,Minerals,11.334638637697148,7
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2019,81784.64,Minerals,11.31184472989777,8
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2020,75610.904,Minerals,11.233355784571307,9
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2021,82394.996,Minerals,11.319279985898195,10
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2022,78245.656,Minerals,11.267608592484423,11
1000028,Ardagh Glass Inc. (Pevely),MO,Minerals,2023,77742.556,Minerals,11.261158082692576,12
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2011,182675.752,Other,12.115468013251466,0
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2012,174206.536,Other,12.067996862788528,1
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2013,175228.032,Other,12.073843444685794,2
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2014,184212.398,Other,12.123844707813012,3
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2015,182885.158,Other,12.116613682917869,4
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2016,189037.382,Other,12.14970006284403,5
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2017,186734.442,Other,12.13744279028771,6
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2018,186068.5,Other,12.133870164466956,7
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2019,172000.252,Other,12.055251220910796,8
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2020,164947.828,Other,12.01338450894348,9
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2021,183836.608,Other,12.121802642085559,10
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2022,192484.976,Other,12.167773382910923,11
1000035,THE ANDERSONS MARATHON HOLDINGS LLC,OH,"Other,Suppliers of CO2",2023,197846.056,Other,12.195244512321223,12
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2011,81662.584,Other,11.310351207772387,0
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2012,96118.52,Other,11.473337292311973,1
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2013,103415.604,Other,11.546511138761744,2
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2014,108543.4,Other,11.594905371983979,3
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2015,84496.968,Other,11.344470931044699,4
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2016,90350.01,Other,11.411446406701055,5
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2017,88406.004,Other,11.38969516487141,6
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2018,78611.972,Other,11.272279282340095,7
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2019,94890.76,Other,11.460481614209627,8
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2020,92064.66,Other,11.430246435251542,9
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2021,85856.96,Other,11.360437934676069,10
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2022,98080.688,Other,11.493545765827328,11
1000045,TYSON POULTRY INC.-SEDALIA,MO,"Other,Waste",2023,94794.952,Other,11.45947143788019,12
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2011,25287.094,Other,10.138049425983791,0
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2012,26824.62,Other,10.197075401508535,1
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2013,24677.988,Other,10.113666951195293,2
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2014,28704.902,Other,10.264823188556543,3
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2015,26049.738,Other,10.167762989549361,4
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2016,25660.38,Other,10.152703447101285,5
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2017,22204.068,Other,10.008030794316621,6
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2018,24780.11,Other,10.117796594237042,7
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2019,25575.59,Other,10.149393659957447,8
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2020,22579.148,Other,10.024782104485121,9
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2021,27385.992,Other,10.217786920772076,10
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2022,6229.848,Other,8.737107213410024,11
1000048,"ALLISON TRANSMISSION, Inc.",IN,Other,2023,26842.806,Other,10.197753131075668,12
1000050,Wygen I,WY,Power Plants,2011,854496.962,Power Plants,13.658268226235968,0
1000050,Wygen I,WY,Power Plants,2012,816335.738,Power Plants,13.612580992953976,1
1000050,Wygen I,WY,Power Plants,2013,858162.34,Power Plants,13.662548568031832,2
1000050,Wygen I,WY,Power Plants,2014,843979.464,Power Plants,13.645883441528518,3
1000050,Wygen I,WY,Power Plants,2015,872061.424,Power Plants,13.678615140777284,4
1000050,Wygen I,WY,Power Plants,2016,838553.796,Power Plants,13.639434015611373,5
1000050,Wygen I,WY,Power Plants,2017,874670.138,Power Plants,13.681602109120131,6
1000050,Wygen I,WY,Power Plants,2018,757846.546,Power Plants,13.538236198219279,7
1000050,Wygen I,WY,Power Plants,2019,815227.926,Power Plants,13.611223016928049,8
1000050,Wygen I,WY,Power Plants,2020,837982.164,Power Plants,13.638752095228165,9
1000050,Wygen I,WY,Power Plants,2021,645553.352,Power Plants,13.37786313806092,10
1000050,Wygen I,WY,Power Plants,2022,838840.008,Power Plants,13.639775273582035,11
1000050,Wygen I,WY,Power Plants,2023,799204.982,Power Plants,13.591372740030785,12
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2011,1262054.324,Power Plants,14.04825136711564,0
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2012,1734098.472,Power Plants,14.36599822363753,1
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2013,1013480.376,Power Plants,13.8289008820819,2
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2014,1152419.48,Power Plants,13.95737418590247,3
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2015,1131688.58,Power Plants,13.939221393889598,4
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2016,689640.896,Power Plants,13.443926300517527,5
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2017,1256441.244,Power Plants,14.04379387323295,6
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2018,2182583.112,Power Plants,14.596019647070484,7
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2019,2201775.94,Power Plants,14.604774838135718,8
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2020,2228791.092,Power Plants,14.616969885230128,9
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2021,1862559.748,Power Plants,14.437462308184404,10
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2022,2135225.336,Power Plants,14.574082742869418,11
1000059,Tenaska Kiamichi Generating Station,OK,Power Plants,2023,2201472.592,Power Plants,14.604637054407057,12
1000069,"Wallingford Energy, LLC",CT,Power Plants,2011,95721.644,Power Plants,11.469199716968843,0
1000069,"Wallingford Energy, LLC",CT,Power Plants,2012,57404.236,Power Plants,10.957873377494133,1
1000069,"Wallingford Energy, LLC",CT,Power Plants,2013,28425.496,Power Plants,10.255041767894818,2
1000069,"Wallingford Energy, LLC",CT,Power Plants,2014,25832.456,Power Plants,10.159386964806309,3
1000069,"Wallingford Energy, LLC",CT,Power Plants,2015,72216.032,Power Plants,11.187417350092993,4
1000069,"Wallingford Energy, LLC",CT,Power Plants,2016,103702.916,Power Plants,11.54928551339797,5
1000069,"Wallingford Energy, LLC",CT,Power Plants,2017,77745.412,Power Plants,11.26119481865404,6
1000069,"Wallingford Energy, LLC",CT,Power Plants,2018,76227.316,Power Plants,11.241475155127251,7
1000069,"Wallingford Energy, LLC",CT,Power Plants,2019,54888.148,Power Plants,10.913052720767034,8
1000069,"Wallingford Energy, LLC",CT,Power Plants,2020,89736.793,Power Plants,11.404636142319088,9
1000069,"Wallingford Energy, LLC",CT,Power Plants,2021,63741.789,Power Plants,11.062595654725241,10
1000069,"Wallingford Energy, LLC",CT,Power Plants,2022,44009.513,Power Plants,10.692161094077019,11
1000069,"Wallingford Energy, LLC",CT,Power Plants,2023,91363.26,Power Plants,11.422598707265474,12
1000084,Seminole (136),FL,"Power Plants,Waste",2011,7959535.21,Power Plants,15.889881165412245,0
1000084,Seminole (136),FL,"Power Plants,Waste",2012,6896826.602,Power Plants,15.746571951021556,1
1000084,Seminole (136),FL,"Power Plants,Waste",2013,6991562.638,Power Plants,15.76021464258761,2
1000084,Seminole (136),FL,"Power Plants,Waste",2014,7187948.8,Power Plants,15.78791640387747,3
1000084,Seminole (136),FL,"Power Plants,Waste",2015,7095567.956,Power Plants,15.774980915548616,4
1000084,Seminole (136),FL,"Power Plants,Waste",2016,7037231.658,Power Plants,15.766725420401151,5
1000084,Seminole (136),FL,"Power Plants,Waste",2017,7249130.756,Power Plants,15.796392123918652,6
1000084,Seminole (136),FL,"Power Plants,Waste",2018,7474687.224,Power Plants,15.82703283342244,7
1000084,Seminole (136),FL,"Power Plants,Waste",2019,6777084.8,Power Plants,15.729057596951282,8
1000084,Seminole (136),FL,"Power Plants,Waste",2020,6424346.326,Power Plants,15.67560544442581,9
1000084,Seminole (136),FL,"Power Plants,Waste",2021,6170125.916,Power Plants,15.635229803452914,10
1000084,Seminole (136),FL,"Power Plants,Waste",2022,5826128.952,Power Plants,15.577863350139161,11
1000084,Seminole (136),FL,"Power Plants,Waste",2023,5902849.636,Power Plants,15.590945781426774,12
1000085,Hartwell Energy Facility,GA,Power Plants,2011,158580.364,Power Plants,11.974016772195176,0
1000085,Hartwell Energy Facility,GA,Power Plants,2012,49944.114,Power Plants,10.818659939295438,1
1000085,Hartwell Energy Facility,GA,Power Plants,2013,14853.396,Power Plants,9.605983804954677,2
1000085,Hartwell Energy Facility,GA,Power Plants,2014,27138.75,Power Plants,10.208717874848448,3
1000085,Hartwell Energy Facility,GA,Power Plants,2015,28703.44,Power Plants,10.26477225519218,4
1000085,Hartwell Energy Facility,GA,Power Plants,2016,26982.852,Power Plants,10.202956832106858,5
1000085,Hartwell Energy Facility,GA,Power Plants,2017,61402.168,Power Plants,11.025200422958124,6
1000085,Hartwell Energy Facility,GA,Power Plants,2018,123273.374,Power Plants,11.72215972098303,7
1000085,Hartwell Energy Facility,GA,Power Plants,2019,262236.674,Power Plants,12.477002710858788,8
1000085,Hartwell Energy Facility,GA,Power Plants,2020,122058.536,Power Plants,11.712256011925295,9
1000085,Hartwell Energy Facility,GA,Power Plants,2021,117536.748,Power Plants,11.674506312606766,10
1000085,Hartwell Energy Facility,GA,Power Plants,2022,193354.784,Power Plants,12.172282039423942,11
1000085,Hartwell Energy Facility,GA,Power Plants,2023,136583.844,Power Plants,11.824693946796138,12
1000086,Chemours Johnsonville Site,TN,Chemicals,2011,412787.848,Chemicals,12.930689054731689,0
1000086,Chemours Johnsonville Site,TN,Chemicals,2012,344530.448,Chemicals,12.749937748694295,1
1000086,Chemours Johnsonville Site,TN,Chemicals,2013,387099.992,Chemicals,12.866438315899245,2
1000086,Chemours Johnsonville Site,TN,Chemicals,2014,380310.244,Chemicals,12.848742630182544,3
1000086,Chemours Johnsonville Site,TN,Chemicals,2015,382193.248,Chemicals,12.853681644488882,4
1000086,Chemours Johnsonville Site,TN,Chemicals,2016,405364.028,Chemicals,12.912540776946681,5
1000086,Chemours Johnsonville Site,TN,Chemicals,2017,427299.424,Chemicals,12.965240273632144,6
1000086,Chemours Johnsonville Site,TN,Chemicals,2018,362909.84,Chemicals,12.801909707741247,7
1000086,Chemours Johnsonville Site,TN,Chemicals,2019,304297.432,Chemicals,12.625760896809032,8
1000086,Chemours Johnsonville Site,TN,Chemicals,2020,309990.176,Chemicals,12.6442958856366,9
1000086,Chemours Johnsonville Site,TN,Chemicals,2021,350895.22,Chemicals,12.768242939363962,10
1000086,Chemours Johnsonville Site,TN,Chemicals,2022,342139.752,Chemicals,12.742974564156544,11
1000086,Chemours Johnsonville Site,TN,Chemicals,2023,298109.642,Chemicals,12.605216623993801,12
1000087,Energy Center Dover,DE,Power Plants,2011,120836.96,Power Plants,11.702197477951456,0
1000087,Energy Center Dover,DE,Power Plants,2012,79492.626,Power Plants,11.283419541623458,1
1000087,Energy Center Dover,DE,Power Plants,2013,48603.543,Power Plants,10.791451708465987,2
1000087,Energy Center Dover,DE,Power Plants,2014,104672.094,Power Plants,11.55858782838112,3
1000087,Energy Center Dover,DE,Power Plants,2015,122852.785,Power Plants,11.718742047615036,4
1000087,Energy Center Dover,DE,Power Plants,2016,121634.706,Power Plants,11.70877761897639,5
1000087,Energy Center Dover,DE,Power Plants,2017,43679.055,Power Plants,10.68462397556937,6
1000087,Energy Center Dover,DE,Power Plants,2018,54800.372,Power Plants,10.911452261234235,7
1000087,Energy Center Dover,DE,Power Plants,2019,63013.61,Power Plants,11.051106013788203,8
1000087,Energy Center Dover,DE,Power Plants,2020,56065.992,Power Plants,10.934284704486776,9
1000087,Energy Center Dover,DE,Power Plants,2021,72307.676,Power Plants,11.18868557125271,10
1000087,Energy Center Dover,DE,Power Plants,2022,64431.192,Power Plants,11.073353142659984,11
1000087,Energy Center Dover,DE,Power Plants,2023,55477.492,Power Plants,10.923732667927517,12
1000088,GSA Central Heating,DC,Power Plants,2011,153096.918,Power Plants,11.938826450809579,0
1000088,GSA Central Heating,DC,Power Plants,2012,147638.45,Power Plants,11.902521658578936,1
1000088,GSA Central Heating,DC,Power Plants,2013,144230.096,Power Plants,11.879165192180885,2
1000088,GSA Central Heating,DC,Power Plants,2014,164572.41,Power Plants,12.011105934706546,3
1000088,GSA Central Heating,DC,Power Plants,2015,138974.486,Power Plants,11.842045641307905,4
1000088,GSA Central Heating,DC,Power Plants,2016,130432.062,Power Plants,11.778607772485703,5
1000088,GSA Central Heating,DC,Power Plants,2017,126508.124,Power Plants,11.748061806431483,6
1000088,GSA Central Heating,DC,Power Plants,2018,145321.332,Power Plants,11.88670265227166,7
1000088,GSA Central Heating,DC,Power Plants,2019,130349.736,Power Plants,11.777976394043142,8
1000088,GSA Central Heating,DC,Power Plants,2020,124489.624,Power Plants,11.731977650048353,9
1000088,GSA Central Heating,DC,Power Plants,2021,125046.68,Power Plants,11.736442386573076,10
1000088,GSA Central Heating,DC,Power Plants,2022,110555.132,Power Plants,11.613269607641392,11
1000088,GSA Central Heating,DC,Power Plants,2023,114503.02,Power Plants,11.648356477174454,12
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2011,134270.41,Chemicals,11.80761103061091,0
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2012,145446.852,Chemicals,11.887566020512782,1
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2013,143873.942,Chemicals,11.876692792391585,2
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2014,153116.624,Chemicals,11.938955158376844,3
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2015,153432.77,Chemicals,11.941017769611909,4
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2016,151233.43,Chemicals,11.926579816172632,5
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2017,152188.426,Chemicals,11.932874676840123,6
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2018,158305.702,Chemicals,11.972283265435173,7
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2019,158014.402,Chemicals,11.970441459753756,8
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2020,164593.68,Chemicals,12.011235170376171,9
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2021,164946.48,Chemicals,12.013376336629092,10
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2022,157464.408,Chemicals,11.966954730757902,11
1000089,AdvanSix Resins & Chemicals LLC,PA,Chemicals,2023,159664.5,Chemicals,11.980830017695501,12
1000092,Kneeland Station,MA,Power Plants,2011,162925.932,Power Plants,12.001050971607727,0
1000092,Kneeland Station,MA,Power Plants,2012,143733.064,Power Plants,11.875713136066613,1
1000092,Kneeland Station,MA,Power Plants,2013,154901.506,Power Plants,11.950544748759247,2
1000092,Kneeland Station,MA,Power Plants,2014,102397.412,Power Plants,11.536616717830666,3
1000092,Kneeland Station,MA,Power Plants,2015,102122.108,Power Plants,11.53392451352388,4
1000092,Kneeland Station,MA,Power Plants,2016,130886.046,Power Plants,11.782082345757393,5
1000092,Kneeland Station,MA,Power Plants,2017,74367.458,Power Plants,11.216773732664075,6
1000092,Kneeland Station,MA,Power Plants,2018,103941.112,Power Plants,11.551579786985096,7
1000092,Kneeland Station,MA,Power Plants,2019,74670.99,Power Plants,11.220846942278538,8
1000092,Kneeland Station,MA,Power Plants,2020,70170.084,Power Plants,11.158677345338393,9
1000092,Kneeland Station,MA,Power Plants,2021,77700.952,Power Plants,11.260622788532933,10
1000092,Kneeland Station,MA,Power Plants,2022,112129.872,Power Plants,11.627413049922124,11
